RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,2/28/2021
77030,297,44130,Zip,OH,OH,Parma Heights,Cleveland-Elyria,Cuyahoga County,173182
96006,298,90025,Zip,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,1697468
66683,299,20878,Zip,MD,MD,Gaithersburg,Washington-Arlington-Alexandria,Montgomery County,636281
76595,300,43228,Zip,OH,OH,Columbus,Columbus,Franklin County,190618
70808,301,30022,Zip,GA,GA,Johns Creek,Atlanta-Sandy Springs-Roswell,Fulton County,478141
70791,302,30004,Zip,GA,GA,Milton,Atlanta-Sandy Springs-Roswell,Fulton County,526946
67787,303,23666,Zip,VA,VA,Hampton,Virginia Beach-Norfolk-Newport News,Hampton City,216060
417444,304,85142,Zip,AZ,AZ,Queen Creek,Phoenix-Mesa-Scottsdale,Pinal County,414482
99961,305,98682,Zip,WA,WA,Vancouver,Portland-Vancouver-Hillsboro,Clark County,400576
97940,306,95035,Zip,CA,CA,Milpitas,San Jose-Sunnyvale-Santa Clara,Santa Clara County,1209221
96468,307,91710,Zip,CA,CA,Chino,Riverside-San Bernardino-Ontario,San Bernardino County,597012
95992,308,90011,Zip,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,511350
67598,309,23223,Zip,VA,VA,Richmond,Richmond,Richmond City,202847
62029,310,11218,Zip,NY,NY,New York,New York-Newark-Jersey City,Kings County,1362464
69497,311,27713,Zip,NC,NC,Durham,Durham-Chapel Hill,Durham County,308896
91731,312,77082,Zip,TX,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,205775
76983,313,44077,Zip,OH,OH,Painesville,Cleveland-Elyria,Lake County,190354
97751,314,94544,Zip,CA,CA,Hayward,San Francisco-Oakland-Hayward,Alameda County,754818
76796,315,43701,Zip,OH,OH,Zanesville,Zanesville,Muskingum County,123332
70696,316,29730,Zip,SC,SC,Rock Hill,Charlotte-Concord-Gastonia,York County,214318
62034,317,11223,Zip,NY,NY,New York,New York-Newark-Jersey City,Kings County,1086747
84624,318,60622,Zip,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,835743
70496,319,29464,Zip,SC,SC,Mount Pleasant,Charleston-North Charleston,Charleston County,575620
84618,320,60616,Zip,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,432812
69275,321,27284,Zip,NC,NC,Kernersville,Winston-Salem,Forsyth County,220346
73409,322,35242,Zip,AL,AL,Hoover,Birmingham-Hoover,Jefferson County,412020
83519,323,58103,Zip,ND,ND,Fargo,Fargo,Cass County,216121
93205,324,80015,Zip,CO,CO,Aurora,Denver-Aurora-Lakewood,Arapahoe County,471075
66142,325,20019,Zip,DC,DC,Washington,Washington-Arlington-Alexandria,District of Columbia,418190
82474,326,55901,Zip,MN,MN,Rochester,Rochester,Olmsted County,261623
61635,327,10021,Zip,NY,NY,New York,New York-Newark-Jersey City,New York County,6210083
93449,328,80525,Zip,CO,CO,Fort Collins,Fort Collins,Larimer County,486400
70904,329,30127,Zip,GA,GA,Powder Springs,Atlanta-Sandy Springs-Roswell,Cobb County,261261
99252,330,97402,Zip,OR,OR,Eugene,Eugene,Lane County,328302
72532,331,33313,Zip,FL,FL,Lauderhill,Miami-Fort Lauderdale-West Palm Beach,Broward County,284614
89249,332,71913,Zip,AR,AR,Hot Springs,Hot Springs,Garland County,182525
96008,333,90027,Zip,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,1789835
74145,334,37064,Zip,TN,TN,Franklin,Nashville-Davidson--Murfreesboro--Franklin,Williamson County,537086
74147,335,37066,Zip,TN,TN,Gallatin,Nashville-Davidson--Murfreesboro--Franklin,Sumner County,308359
99575,336,98115,Zip,WA,WA,Seattle,Seattle-Tacoma-Bellevue,King County,951448
76231,337,42101,Zip,KY,KY,Bowling Green,Bowling Green,Warren County,143838
97435,338,93727,Zip,CA,CA,Fresno,Fresno,Fresno County,320856
97774,339,94568,Zip,CA,CA,Dublin,San Francisco-Oakland-Hayward,Alameda County,1125036
65791,340,19124,Zip,PA,PA,Philadelphia,Philadelphia-Camden-Wilmington,Philadelphia County,139345
97952,341,95051,Zip,CA,CA,Santa Clara,San Jose-Sunnyvale-Santa Clara,Santa Clara County,1572553
96364,342,91335,Zip,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,676209
98378,343,95687,Zip,CA,CA,Vacaville,Vallejo-Fairfield,Solano County,488801
72252,344,32828,Zip,FL,FL,Orlando,Orlando-Kissimmee-Sanford,Orange County,339473
71878,345,32225,Zip,FL,FL,Jacksonville,Jacksonville,Duval County,283674
91261,346,76116,Zip,TX,TX,Fort Worth,Dallas-Fort Worth-Arlington,Tarrant County,230845
96221,347,90731,Zip,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,732518
92120,348,77840,Zip,TX,TX,College Station,College Station-Bryan,Brazos County,232161
91656,349,77007,Zip,TX,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,446588
94843,349,85251,Zip,AZ,AZ,Scottsdale,Phoenix-Mesa-Scottsdale,Maricopa County,517956
67720,351,23452,Zip,VA,VA,Virginia Beach,Virginia Beach-Norfolk-Newport News,Virginia Beach City,283416
90727,352,75150,Zip,TX,TX,Mesquite,Dallas-Fort Worth-Arlington,Dallas County,207622
70984,353,30253,Zip,GA,GA,McDonough,Atlanta-Sandy Springs-Roswell,Henry County,226195
74183,354,37122,Zip,TN,TN,Mount Juliet,Nashville-Davidson--Murfreesboro--Franklin,Wilson County,375895
70909,355,30135,Zip,GA,GA,Douglasville,Atlanta-Sandy Springs-Roswell,Douglas County,228762
89982,356,73160,Zip,OK,OK,Moore,Oklahoma City,Cleveland County,163893
95770,357,89031,Zip,NV,NV,North Las Vegas,Las Vegas-Henderson-Paradise,Clark County,302777
97328,358,93550,Zip,CA,CA,Palmdale,Los Angeles-Long Beach-Anaheim,Los Angeles County,340122
76501,359,43068,Zip,OH,OH,Reynoldsburg,Columbus,Franklin County,223901
97319,360,93536,Zip,CA,CA,Lancaster,Los Angeles-Long Beach-Anaheim,Los Angeles County,431577
70658,361,29681,Zip,SC,SC,Simpsonville,Greenville-Anderson-Mauldin,Greenville County,283521
84617,362,60615,Zip,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,505895
60594,363,7087,Zip,NJ,NJ,Union City,New York-Newark-Jersey City,Hudson County,549596
75755,364,40601,Zip,KY,KY,Frankfort,Frankfort,Franklin County,162122
72538,365,33319,Zip,FL,FL,Lauderhill,Miami-Fort Lauderdale-West Palm Beach,Broward County,280988
92474,366,78501,Zip,TX,TX,McAllen,McAllen-Edinburg-Mission,Hidalgo County,141630
99581,367,98122,Zip,WA,WA,Seattle,Seattle-Tacoma-Bellevue,King County,940370
66825,368,21215,Zip,MD,MD,Baltimore,Baltimore-Columbia-Towson,Baltimore City,157621
85941,369,63123,Zip,MO,MO,Affton,St. Louis,Saint Louis County,188657
63615,370,14580,Zip,NY,NY,Town of Webster,Rochester,Monroe County,250645
96962,371,92630,Zip,CA,CA,Lake Forest,Los Angeles-Long Beach-Anaheim,Orange County,863436
87073,372,66061,Zip,KS,KS,Olathe,Kansas City,Johnson County,308799
63478,373,14221,Zip,NY,NY,Town Of Amherst,Buffalo-Cheektowaga-Niagara Falls,Erie County,291813
67719,374,23451,Zip,VA,VA,Virginia Beach,Virginia Beach-Norfolk-Newport News,Virginia Beach City,583475
97717,375,94509,Zip,CA,CA,Antioch,San Francisco-Oakland-Hayward,Contra Costa County,486623
62036,376,11225,Zip,NY,NY,New York,New York-Newark-Jersey City,Kings County,1582075
62019,376,11208,Zip,NY,NY,New York,New York-Newark-Jersey City,Kings County,610870
98413,378,95758,Zip,CA,CA,Elk Grove,Sacramento--Roseville--Arden-Arcade,Sacramento County,482204
97222,379,93306,Zip,CA,CA,Bakersfield,Bakersfield,Kern County,252273
84641,380,60641,Zip,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,363646
77698,381,45601,Zip,OH,OH,Chillicothe,Chillicothe,Ross County,135462
92345,382,78249,Zip,TX,TX,San Antonio,San Antonio-New Braunfels,Bexar County,247658
95819,383,89123,Zip,NV,NV,Las Vegas,Las Vegas-Henderson-Paradise,Clark County,361273
66787,384,21122,Zip,MD,MD,Pasadena,Baltimore-Columbia-Towson,Anne Arundel County,367091
95844,385,89148,Zip,NV,NV,Las Vegas,Las Vegas-Henderson-Paradise,Clark County,370715
97223,386,93307,Zip,CA,CA,Bakersfield,Bakersfield,Kern County,220745
91706,387,77057,Zip,TX,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,469211
65933,388,19446,Zip,PA,PA,Lansdale,Philadelphia-Camden-Wilmington,Montgomery County,374022
97318,389,93535,Zip,CA,CA,Lancaster,Los Angeles-Long Beach-Anaheim,Los Angeles County,320197
92350,390,78254,Zip,TX,TX,San Antonio,San Antonio-New Braunfels,Bexar County,251977
97576,391,94122,Zip,CA,CA,San Francisco,San Francisco-Oakland-Hayward,San Francisco County,1527720
72626,392,33467,Zip,FL,FL,Greenacres,Miami-Fort Lauderdale-West Palm Beach,Palm Beach County,392305
62004,393,11101,Zip,NY,NY,New York,New York-Newark-Jersey City,Queens County,1099391
92003,394,77521,Zip,TX,TX,Baytown,Houston-The Woodlands-Sugar Land,Harris County,203110
97202,395,93274,Zip,CA,CA,Tulare,Visalia-Porterville,Tulare County,254858
69491,396,27707,Zip,NC,NC,Durham,Durham-Chapel Hill,Durham County,307037
77986,397,46143,Zip,IN,IN,Greenwood,Indianapolis-Carmel-Anderson,Johnson County,241694
73089,398,34293,Zip,FL,FL,Venice,North Port-Sarasota-Bradenton,Sarasota County,291802
70482,399,29445,Zip,SC,SC,Goose Creek,Charleston-North Charleston,Berkeley County,223159
99589,400,98133,Zip,WA,WA,Shoreline,Seattle-Tacoma-Bellevue,King County,697549
72540,401,33321,Zip,FL,FL,Tamarac,Miami-Fort Lauderdale-West Palm Beach,Broward County,278576
90668,402,75070,Zip,TX,TX,McKinney,Dallas-Fort Worth-Arlington,Collin County,361756
84656,403,60660,Zip,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,642019
69768,404,28205,Zip,NC,NC,Charlotte,Charlotte-Concord-Gastonia,Mecklenburg County,355927
90612,405,75002,Zip,TX,TX,Allen,Dallas-Fort Worth-Arlington,Collin County,338964
84504,406,60453,Zip,IL,IL,Oak Lawn,Chicago-Naperville-Elgin,Cook County,243105
58710,407,2301,Zip,MA,MA,Brockton,Boston-Cambridge-Newton,Plymouth County,390012
90645,408,75043,Zip,TX,TX,Garland,Dallas-Fort Worth-Arlington,Dallas County,233148
97189,409,93257,Zip,CA,CA,Porterville,Visalia-Porterville,Tulare County,237338
65701,411,19020,Zip,PA,PA,Bensalem Township,Philadelphia-Camden-Wilmington,Bucks County,316959
74214,412,37167,Zip,TN,TN,Smyrna,Nashville-Davidson--Murfreesboro--Franklin,Rutherford County,277996
70056,412,28601,Zip,NC,NC,Hickory,Hickory-Lenoir-Morganton,Catawba County,200860
100157,412,99208,Zip,WA,WA,Spokane,Spokane-Spokane Valley,Spokane County,365014
71434,415,31088,Zip,GA,GA,Warner Robins,Warner Robins,Houston County,155190
62015,416,11204,Zip,NY,NY,New York,New York-Newark-Jersey City,Kings County,1037793
97167,417,93230,Zip,CA,CA,Hanford,Hanford-Corcoran,Kings County,276539
71897,418,32246,Zip,FL,FL,Jacksonville,Jacksonville,Duval County,257397
62024,418,11213,Zip,NY,NY,New York,New York-Newark-Jersey City,Kings County,1326775
66043,420,19720,Zip,DE,DE,New Castle,Philadelphia-Camden-Wilmington,New Castle County,216487
79398,421,48823,Zip,MI,MI,East Lansing,Lansing-East Lansing,Ingham County,244377
88757,422,70726,Zip,LA,LA,Denham Springs,Baton Rouge,Livingston Parish,191234
66832,423,21222,Zip,MD,MD,Dundalk,Baltimore-Columbia-Towson,Baltimore County,163503
70568,424,29579,Zip,SC,SC,Forestbrook,Myrtle Beach-Conway-North Myrtle Beach,Horry County,262213
71532,425,31419,Zip,GA,GA,Savannah,Savannah,Chatham County,201335
65787,426,19120,Zip,PA,PA,Philadelphia,Philadelphia-Camden-Wilmington,Philadelphia County,143669
62030,427,11219,Zip,NY,NY,New York,New York-Newark-Jersey City,Kings County,1220351
74940,428,38655,Zip,MS,MS,Oxford,Oxford,Lafayette County,209026
67189,429,22204,Zip,VA,VA,Arlington,Washington-Arlington-Alexandria,Arlington County,732596
69378,430,27519,Zip,NC,NC,Cary,Raleigh,Wake County,476656
74124,431,37040,Zip,TN,TN,Clarksville,Clarksville,Montgomery County,207768
69489,432,27705,Zip,NC,NC,Durham,Durham-Chapel Hill,Durham County,344749
91860,433,77346,Zip,TX,TX,Atascocita,Houston-The Woodlands-Sugar Land,Harris County,242828
97225,434,93309,Zip,CA,CA,Bakersfield,Bakersfield,Kern County,265028
94871,435,85282,Zip,AZ,AZ,Tempe,Phoenix-Mesa-Scottsdale,Maricopa County,363484
66679,436,20874,Zip,MD,MD,Germantown,Washington-Arlington-Alexandria,Montgomery County,371479
70377,437,29223,Zip,SC,SC,Columbia,Columbia,Richland County,154979
71344,438,30909,Zip,GA,GA,Augusta,Augusta-Richmond County,Richmond County,194448
70513,439,29485,Zip,SC,SC,Summerville,Charleston-North Charleston,Dorchester County,260819
69779,440,28216,Zip,NC,NC,Charlotte,Charlotte-Concord-Gastonia,Mecklenburg County,229966
61646,441,10032,Zip,NY,NY,New York,New York-Newark-Jersey City,New York County,1466542
97748,442,94541,Zip,CA,CA,Hayward,San Francisco-Oakland-Hayward,Alameda County,755929
97745,443,94538,Zip,CA,CA,Fremont,San Francisco-Oakland-Hayward,Alameda County,1110479
97970,444,95076,Zip,CA,CA,Watsonville,Santa Cruz-Watsonville,Santa Cruz County,687759
73761,445,36117,Zip,AL,AL,Montgomery,Montgomery,Montgomery County,188586
92657,446,78748,Zip,TX,TX,Austin,Austin-Round Rock,Travis County,394276
91291,447,76179,Zip,TX,TX,Fort Worth,Dallas-Fort Worth-Arlington,Tarrant County,247718
96236,448,90802,Zip,CA,CA,Long Beach,Los Angeles-Long Beach-Anaheim,Los Angeles County,528383
72460,449,33157,Zip,FL,FL,Village of Palmetto Bay,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,400576
94957,450,85383,Zip,AZ,AZ,Peoria,Phoenix-Mesa-Scottsdale,Maricopa County,481309
92347,451,78251,Zip,TX,TX,San Antonio,San Antonio-New Braunfels,Bexar County,216225
84340,452,60085,Zip,IL,IL,Waukegan,Chicago-Naperville-Elgin,Lake County,152535
92667,453,78758,Zip,TX,TX,Austin,Austin-Round Rock,Travis County,428658
97721,454,94513,Zip,CA,CA,Brentwood,San Francisco-Oakland-Hayward,Contra Costa County,758182
69778,455,28215,Zip,NC,NC,Charlotte,Charlotte-Concord-Gastonia,Mecklenburg County,242785
72199,456,32765,Zip,FL,FL,Oviedo,Orlando-Kissimmee-Sanford,Seminole County,353882
399648,457,83646,Zip,ID,ID,Meridian,Boise City,Ada County,455507
65031,458,17331,Zip,PA,PA,Penn Township,York-Hanover,York County,204313
84317,459,60056,Zip,IL,IL,Mount Prospect,Chicago-Naperville-Elgin,Cook County,344052
72103,460,32608,Zip,FL,FL,Gainesville,Gainesville,Alachua County,298286
96186,461,90631,Zip,CA,CA,La Habra,Los Angeles-Long Beach-Anaheim,Orange County,738043
71719,462,31907,Zip,GA,GA,Columbus,Columbus,Muscogee County,113798
70991,463,30263,Zip,GA,GA,Newnan,Atlanta-Sandy Springs-Roswell,Coweta County,219896
96646,464,92104,Zip,CA,CA,San Diego,San Diego-Carlsbad,San Diego County,844906
91885,465,77375,Zip,TX,TX,Tomball,Houston-The Woodlands-Sugar Land,Harris County,250086
66666,465,20852,Zip,MD,MD,North Bethesda,Washington-Arlington-Alexandria,Montgomery County,688938
74379,467,37421,Zip,TN,TN,Chattanooga,Chattanooga,Hamilton County,243490
84637,468,60637,Zip,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,192289
85866,469,63021,Zip,MO,MO,Ballwin,St. Louis,Saint Louis County,305818
96965,469,92647,Zip,CA,CA,Huntington Beach,Los Angeles-Long Beach-Anaheim,Orange County,882194
74186,471,37129,Zip,TN,TN,Murfreesboro,Nashville-Davidson--Murfreesboro--Franklin,Rutherford County,290971
95318,472,87124,Zip,NM,NM,Rio Rancho,Albuquerque,Sandoval County,236024
71342,473,30906,Zip,GA,GA,Augusta,Augusta-Richmond County,Richmond County,104017
72220,474,32792,Zip,FL,FL,Winter Park,Orlando-Kissimmee-Sanford,Orange County,306199
66143,475,20020,Zip,DC,DC,Washington,Washington-Arlington-Alexandria,District of Columbia,444496
72653,476,33511,Zip,FL,FL,Brandon,Tampa-St. Petersburg-Clearwater,Hillsborough County,263746
64009,477,15301,Zip,PA,PA,Washington,Pittsburgh,Washington County,183952
94799,478,85204,Zip,AZ,AZ,Mesa,Phoenix-Mesa-Scottsdale,Maricopa County,288586
96690,479,92154,Zip,CA,CA,San Diego,San Diego-Carlsbad,San Diego County,595432
84241,480,59901,Zip,MT,MT,Kalispell,Kalispell,Flathead County,372539
91732,481,77083,Zip,TX,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,203558
90764,482,75211,Zip,TX,TX,Dallas,Dallas-Fort Worth-Arlington,Dallas County,197396
70846,483,30066,Zip,GA,GA,Marietta,Atlanta-Sandy Springs-Roswell,Cobb County,319635
66834,484,21224,Zip,MD,MD,Baltimore,Baltimore-Columbia-Towson,Baltimore City,195514
99048,485,97045,Zip,OR,OR,Oregon City,Portland-Vancouver-Hillsboro,Clackamas County,481129
96952,486,92618,Zip,CA,CA,Irvine,Los Angeles-Long Beach-Anaheim,Orange County,1310387
94921,486,85345,Zip,AZ,AZ,Peoria,Phoenix-Mesa-Scottsdale,Maricopa County,270313
92651,488,78741,Zip,TX,TX,Austin,Austin-Round Rock,Travis County,405172
96657,489,92115,Zip,CA,CA,San Diego,San Diego-Carlsbad,San Diego County,690721
94103,489,83301,Zip,ID,ID,Twin Falls,Twin Falls,Twin Falls County,259273
85947,491,63129,Zip,MO,MO,Oakville,St. Louis,Saint Louis County,265617
60368,492,6516,Zip,CT,CT,West Haven,New Haven-Milford,New Haven County,243520
58565,493,1960,Zip,MA,MA,Peabody,Boston-Cambridge-Newton,Essex County,558908
98135,494,95355,Zip,CA,CA,Modesto,Modesto,Stanislaus County,399103
95806,495,89110,Zip,NV,NV,Las Vegas,Las Vegas-Henderson-Paradise,Clark County,257210
62080,496,11368,Zip,NY,NY,New York,New York-Newark-Jersey City,Queens County,850650
76462,497,43015,Zip,OH,OH,Delaware,Columbus,Delaware County,285937
74113,497,37027,Zip,TN,TN,Brentwood,Nashville-Davidson--Murfreesboro--Franklin,Williamson County,742993
94883,499,85301,Zip,AZ,AZ,Glendale,Phoenix-Mesa-Scottsdale,Maricopa County,219437
94738,500,85022,Zip,AZ,AZ,Phoenix,Phoenix-Mesa-Scottsdale,Maricopa County,366791
62014,501,11203,Zip,NY,NY,New York,New York-Newark-Jersey City,Kings County,632735
82125,502,55124,Zip,MN,MN,Apple Valley,Minneapolis-St. Paul-Bloomington,Dakota County,331510
97792,503,94587,Zip,CA,CA,Union City,San Francisco-Oakland-Hayward,Alameda County,1042597
84610,504,60608,Zip,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,344927
92597,505,78664,Zip,TX,TX,Round Rock,Austin-Round Rock,Williamson County,300028
399576,506,33578,Zip,FL,FL,Riverview,Tampa-St. Petersburg-Clearwater,Hillsborough County,249978
72617,507,33458,Zip,FL,FL,Jupiter,Miami-Fort Lauderdale-West Palm Beach,Palm Beach County,444388
90316,508,74133,Zip,OK,OK,Tulsa,Tulsa,Tulsa County,220984
98361,509,95670,Zip,CA,CA,Rancho Cordova,Sacramento--Roseville--Arden-Arcade,Sacramento County,424136
62031,510,11220,Zip,NY,NY,New York,New York-Newark-Jersey City,Kings County,1029926
66758,511,21061,Zip,MD,MD,Glen Burnie,Baltimore-Columbia-Towson,Anne Arundel County,309768
65772,512,19104,Zip,PA,PA,Philadelphia,Philadelphia-Camden-Wilmington,Philadelphia County,212835
96964,513,92646,Zip,CA,CA,Huntington Beach,Los Angeles-Long Beach-Anaheim,Orange County,1039031
61645,514,10031,Zip,NY,NY,New York,New York-Newark-Jersey City,New York County,2147947
76410,515,42701,Zip,KY,KY,Elizabethtown,Elizabethtown-Fort Knox,Hardin County,192067
62027,516,11216,Zip,NY,NY,New York,New York-Newark-Jersey City,Kings County,1677457
99930,517,98632,Zip,WA,WA,Longview,Longview,Cowlitz County,313169
69789,518,28227,Zip,NC,NC,Mint Hill,Charlotte-Concord-Gastonia,Mecklenburg County,266384
67657,519,23322,Zip,VA,VA,Chesapeake,Virginia Beach-Norfolk-Newport News,Chesapeake City,396299
93133,519,79924,Zip,TX,TX,El Paso,El Paso,El Paso County,127456
96954,521,92620,Zip,CA,CA,Irvine,Los Angeles-Long Beach-Anaheim,Orange County,1164469
74746,522,38305,Zip,TN,TN,Jackson,Jackson,Madison County,177840
92662,523,78753,Zip,TX,TX,Austin,Austin-Round Rock,Travis County,352106
88457,524,70072,Zip,LA,LA,Marrero,New Orleans-Metairie,Jefferson Parish,178450
98848,525,96706,Zip,HI,HI,Ewa Beach,Urban Honolulu,Honolulu County,713970
72249,526,32825,Zip,FL,FL,Orlando,Orlando-Kissimmee-Sanford,Orange County,282995
99251,527,97401,Zip,OR,OR,Eugene,Eugene,Lane County,434452
65742,528,19067,Zip,PA,PA,Lower Makefield Township,Philadelphia-Camden-Wilmington,Bucks County,458507
90690,529,75098,Zip,TX,TX,Wylie,Dallas-Fort Worth-Arlington,Collin County,313759
65801,530,19134,Zip,PA,PA,Philadelphia,Philadelphia-Camden-Wilmington,Philadelphia County,98408
84399,531,60148,Zip,IL,IL,Lombard,Chicago-Naperville-Elgin,DuPage County,302072
89850,532,73013,Zip,OK,OK,Edmond,Oklahoma City,Oklahoma County,242312
70878,533,30101,Zip,GA,GA,Acworth,Atlanta-Sandy Springs-Roswell,Cobb County,314020
95790,534,89074,Zip,NV,NV,Henderson,Las Vegas-Henderson-Paradise,Clark County,369560
